series,episode,episode_title,task_number,task_title,task_type,points,points_desc,panellist_full_name,task_type_general,episode_airing,pannelist_id,birthday,gender,origin
11,7,You've Got No Chutzpah,2,"Complete these tasks. Most tasks wins. You may not step beyond this line. You had ten minutes from when the fuse was lit [Alex lights a fuse, setting the paper the task is printed upon on fire]. Attack the biscuit. Chuck the dog. Embrace the fish. Grab the hat. Inspect the jacket. Kick the lemon. Mash the nectarine. Open the plum. Quaff the Ribena. Sniff the turnip. Undermine the vole. Whack the xylophone. Yank the zebra.",Task 1,4,6 tasks completed.,Jamali Maddix,Task,29 April 2021,11-2,8-Apr-1991,male,UK
11,7,You've Got No Chutzpah,3,Make the best babushka meal. Each course must be presented inside the previous course. Best babushka meal wins. You five minutes to order your ingredients and 20 minutes to prepare your babushka meal. Your time starts now.,Task 2,5,,Jamali Maddix,Task,29 April 2021,11-2,8-Apr-1991,male,UK
11,7,You've Got No Chutzpah,4,Get out of the front gate setting off the alarm the fewest times. Every time the alarm goes off you must start again. You must only step on your stepping stones. Your time starts now.,Task 3 (Team Task),0,34 times.,Jamali Maddix,Team Task,29 April 2021,11-2,8-Apr-1991,male,UK
11,7,You've Got No Chutzpah,5,Make your rubber gloves and wellies as heavy as possible whilst wearing your rubber gloves and wellies. You have 90 seconds. You must only put things in your rubber gloves for the first minute.,Live Task,1,"5.36kg, but penalised for taking off his gloves.",Jamali Maddix,Live Task,29 April 2021,11-2,8-Apr-1991,male,UK
11,8,An Orderly Species,1,Most satisfying wobbly thing.,Prize task,3,A completed Rubik's cube in a jelly.,Jamali Maddix,Prize Task,6 May 2021,11-2,8-Apr-1991,male,UK
11,8,An Orderly Species,2,"Say the word ""metronome"" between every tick of this metronome. You may not touch or stop the metronome. Also, you must blow up and tie a balloon so it's bigger than your head, neatly gift wrap the balloon, and eat three whole poppadoms. You have five minutes. The person who accomplishes the most things within the fewest missed metronomes wins. Your time starts when the metronome starts.",Task 1,4,3 missed metronomes.,Jamali Maddix,Task,6 May 2021,11-2,8-Apr-1991,male,UK
11,8,An Orderly Species,3,"Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used, and you may not communicate with each other in any way during the task. Best picture of a British animal wins. You have three minutes per section. Your time starts now.",Task 2 (Team Task),2,,Jamali Maddix,Team Task,6 May 2021,11-2,8-Apr-1991,male,UK
11,8,An Orderly Species,4,"Record the greatest aircraft safety announcement, then perform the greatest aircraft safety demonstration. Your announcement must be in an accent or language other than your own, and your demonstration must be unforgettable. You have 20 minutes. Your time starts now.",Task 3,4,French language.,Jamali Maddix,Task,6 May 2021,11-2,8-Apr-1991,male,UK
11,8,An Orderly Species,5,"Stand on either one leg or both legs. You must do so one at a time behind this curtain, with your hands on your head. The Taskmaster will then guess if you are standing on either one leg or both legs. If he guesses correctly you are eliminated. The last person standing on either one leg or both legs wins.",Live Task,3,Out second round.,Jamali Maddix,Live Task,6 May 2021,11-2,8-Apr-1991,male,UK
11,9,Mr Octopus And Pottyhands,1,The nattiest knitwear,Prize task,3,"A jumper into which he has knitted the word ""NATTY"" into it.",Jamali Maddix,Prize Task,13 May 2021,11-2,8-Apr-1991,male,UK
11,9,Mr Octopus And Pottyhands,2,Make the most impressive and realistic weather for Taskmaster Island. You have 30 minutes and your weather must last for no more than one minute. Your time starts now.,Task 1,2,"Uses a touch to make lightning, a touch to set the island and sea on fire, then a leaf blower, a bottle of water and gravel to make a storm.",Jamali Maddix,Task,13 May 2021,11-2,8-Apr-1991,male,UK
11,9,Mr Octopus And Pottyhands,3,"Build a tower, then topple your tower so that the yoghurt lands in a numbered square. You have one yoghurt and one toppling attempt. Highest score wins. You have 20 minutes. Your time starts now.",Task 2,3,1 point,Jamali Maddix,Task,13 May 2021,11-2,8-Apr-1991,male,UK
11,9,Mr Octopus And Pottyhands,4,Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos. Most varied set of photos wins. The camera will start spinning in 20 minutes from now.,Task 3,2,,Jamali Maddix,Task,13 May 2021,11-2,8-Apr-1991,male,UK
11,9,Mr Octopus And Pottyhands,5,Shove your fish onto the target using your mop. You must shove your fish within ten seconds of Alex laying down your fish. Furthest from the target ten seconds after each round is eliminated. If your fish falls off the Knappett at any point you are eliminated. Last shover shoving wins.,Live Task,3,,Jamali Maddix,Live Task,13 May 2021,11-2,8-Apr-1991,male,UK
11,1,It's Not Your Fault,1,"The best thing you can carry, but only just.",Prize task,1,Her bedding.,Charlotte Ritchie,Prize Task,18 March 2021,11-1,29-Aug-1989,female,UK
11,1,It's Not Your Fault,2,"Do the most impressive thing under this table with one hand. You must be looking at the camera and waving with your other hand throughout your impressive thing. You have 15 minutes to prepare for your impressive thing, then a minute in which to do your impressive thing. Your time starts now.",Task 1,2,A coin walk.,Charlotte Ritchie,Task,18 March 2021,11-1,29-Aug-1989,female,UK
11,1,It's Not Your Fault,3,Catch the rat. Most ingenious catching of the rat wins. You must be at least three metres from the rat when you catch it. The rat will run over the red green in 30 minutes from now.,Task 2,0,Disqualified for not being three metres away.,Charlotte Ritchie,Task,18 March 2021,11-1,29-Aug-1989,female,UK
11,1,It's Not Your Fault,4,"Deliver all the plates to Alex. When carrying the plates, you must travel by scooter or bicycle or hoverboard. For every plate fallen or broken, you will have 20 minutes added to your time. Fastest wins. You may start moving plates in three minutes from now.",Task 3,2,0:05:12,Charlotte Ritchie,Task,18 March 2021,11-1,29-Aug-1989,female,UK
11,1,It's Not Your Fault,5,"Stack your buckets so that they are taller than you, then put one beanbag on top of the buckets. You may not leave your spot at any point. Fastest wins.",Live Task,0,"Keep knocking down each others' towers, and thus don't reach the required height.",Charlotte Ritchie,Live Task,18 March 2021,11-1,29-Aug-1989,female,UK
11,2,The Lure Of The Treacle Puppies,1,Best drinking vessel.,Prize task,5,Her granddad's glass-bottomed tankard.,Charlotte Ritchie,Prize Task,25 March 2021,11-1,29-Aug-1989,female,UK
11,2,The Lure Of The Treacle Puppies,2,"Make that balloon hover untethered for 20 seconds. During the hovering, the top of the balloon must not be higher than your chin, and the bottom of the balloon must not be lower than your waist. Also, you must sneer throughout the 20 seconds. Fastest wins. Your time starts now.",Task 1,0,"Disqualified as the balloon, which is filled with helium, flies away.",Charlotte Ritchie,Task,25 March 2021,11-1,29-Aug-1989,female,UK
11,2,The Lure Of The Treacle Puppies,3,"Have an argument. You must take it in turns to angrily make a point using no more than ten words, and you must always end your point with a different four-letter word. You must look at each other throughout the argument and the person speaking must angrily wag their finger during their speech. The argument is over when there is ten second of silence, or when one of you looks away. Longest argument wins. Your argument must being three minutes from now.",Task 2 (Team Task),2,3:08,Charlotte Ritchie,Team Task,25 March 2021,11-1,29-Aug-1989,female,UK
11,2,The Lure Of The Treacle Puppies,4,Make the house haunted. Most haunted house wins. You have one hour. Your time starts now.,Task 3,3,Hides under a table while a dummy of her is in a room with spookily moving objects.,Charlotte Ritchie,Task,25 March 2021,11-1,29-Aug-1989,female,UK
11,2,The Lure Of The Treacle Puppies,5,"Correctly guess your standing in the group. The Taskmaster will read out a category, then you must hold the number that reflects your standing in the group. Most correct answers wins.",Live Task,2,1 correct answer.,Charlotte Ritchie,Live Task,25 March 2021,11-1,29-Aug-1989,female,UK
11,3,Run Up A Tree To The Moon,1,Most shocking thing that is larger than a cat but smaller than a pig.,Prize task,1,A big bucket of ice.,Charlotte Ritchie,Prize Task,1 April 2021,11-1,29-Aug-1989,female,UK
11,3,Run Up A Tree To The Moon,2,Make the sauna stones hiss. You must be standing behind the rope when the sauna stones hiss. You may not move the sauna stones or this rope. You may not use a hose. Fastest wins. Your time starts now.,Task 1,4,11:40,Charlotte Ritchie,Task,1 April 2021,11-1,29-Aug-1989,female,UK
11,3,Run Up A Tree To The Moon,3,Create the best new way to remember how many days each of the months has. You have 20 minutes. Your time starts now.,Task 2,3,"Makes a clock-like calendar, but gets all the months wrong meaning Greg has to reserve the answer.",Charlotte Ritchie,Task,1 April 2021,11-1,29-Aug-1989,female,UK
11,3,Run Up A Tree To The Moon,4,"Get all of our luggage through security. You must stay inside the maze until your luggage has been through the x-ray machine. You may go under one rope and release one rope. You may also disconnect one pole completely, but you must then pick up that pole and carry it for the rest of the task. If any of your luggage touches any of the barriers, the maze will restart and you must start again. Fastest wins. Your time starts now.",Task 3,0,Disqualified for not restarting after her luggage touched the barrier.,Charlotte Ritchie,Task,1 April 2021,11-1,29-Aug-1989,female,UK
11,3,Run Up A Tree To The Moon,5,Act out a nursery rhyme for the Taskmaster to guess. Each team has three minutes to act out their nursery rhymes. Most nursery rhymes guessed by the Taskmaster wins. You must remain silent and on your spots throughout.,Live Task (Team Task),3,4 rhymes identified.,Charlotte Ritchie,Live Team Task,1 April 2021,11-1,29-Aug-1989,female,UK
11,4,Premature Conker,1,The craziest thing.,Prize task,4,Faked photos of her attending the inaugurations of the four US Presidents during her lifetime.,Charlotte Ritchie,Prize Task,8 April 2021,11-1,29-Aug-1989,female,UK
11,4,Premature Conker,2,Get all of this banana into the bottle. You may not break the bottle. The bottle may not leave the lab. Fastest wins. Your time starts now.,Task 1,1,"23:22, but penalised for not putting all of the banana into the bottle.",Charlotte Ritchie,Task,8 April 2021,11-1,29-Aug-1989,female,UK
11,4,Premature Conker,3,Put the bag of salt on that table over there. No-one may move while holding the bag of salt. If the bag of salt touches the ground at any point you must return to your starting point. If any bell touches the ground at any point you must return to your starting point. You may not touch the rope or your belts. Fastest wins. Your time starts now.,Task 2 (Team Task),5,Completed the task.,Charlotte Ritchie,Team Task,8 April 2021,11-1,29-Aug-1989,female,UK
11,4,Premature Conker,4,Get this sheet of loo roll as far from here as possible. Only this sheet of loo roll may touch the ground. The loo roll must not break at any point and the loo roll inner tube must stay on the loo roll holder at all times. You have twenty minutes. Your time starts now.,Task 3,0,Disqualified as their loo roll breaks.,Charlotte Ritchie,Task,8 April 2021,11-1,29-Aug-1989,female,UK
